claim_id,third_party_id,third_party_name,third_party_role,involvement_date,first_line_of_address,county,state,zip_code,latitude,longitude,prior_claim_count,prior_litigated_claim_count
CLM00084,TP00097,Atlantic Mold Solutions,Mold Remediation,2022-12-16,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,77,5
CLM00085,TP00082,Peninsula Property Inspections,Inspector,2025-01-21,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00085,TP00036,Bay Area Roof Works,Roofer,2025-01-14,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00085,TP00054,Florida Residential Builders,General Contractor,2025-01-31,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00085,TP00016,Gulf Atlantic Mitigation Group,Mitigation Company,2025-01-12,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,142,48
CLM00085,TP00006,Palm & Bay Legal Partners,Attorney,2025-01-18,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,81,24
CLM00085,TP00074,Peninsula Building Consultants,Engineer,2025-01-31,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,14,1
CLM00085,TP00087,Florida Emergency Property Care,Emergency Services Provider,2025-01-14,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00086,TP00085,Sunstate Property Inspections,Inspector,2025-06-19,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00086,TP00092,Florida Residential Electric,Electrician,2025-06-19,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,79,13
CLM00086,TP00057,SunCoast General Builders,General Contractor,2025-06-19,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,70,3
CLM00086,TP00080,Atlantic Property Valuation,Appraiser,2025-06-19,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00087,TP00082,Peninsula Property Inspections,Inspector,2025-03-17,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00087,TP00026,SunCoast Roofing Solutions,Roofer,2025-03-27,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,126,31
CLM00087,TP00057,SunCoast General Builders,General Contractor,2025-03-26,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,70,3
CLM00087,TP00016,Gulf Atlantic Mitigation Group,Mitigation Company,2025-03-09,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,142,48
CLM00087,TP00012,Atlantic Home Claims Law,Attorney,2025-03-22,520 E Church St,Orange,FL,32801,28.542388,-81.368972,57,5
CLM00087,TP00076,Coastal Engineering Services,Engineer,2025-03-25,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00087,TP00029,Blue Sky Roof Works,Roofer,2025-03-22,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,103,23
CLM00087,TP00062,Atlantic Property Restoration,Restoration Company,2025-04-06,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,45,0
CLM00087,TP00092,Florida Residential Electric,Electrician,2025-03-25,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,79,13
CLM00087,TP00037,Orange County Roofing Group,Roofer,2025-03-25,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,34,2
CLM00088,TP00085,Sunstate Property Inspections,Inspector,2024-06-20,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00088,TP00048,Palm State Construction,General Contractor,2024-06-25,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,118,23
CLM00088,TP00053,Bayfront Construction Services,General Contractor,2024-06-27,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00088,TP00096,Bayfront Air & Mechanical,HVAC Contractor,2024-06-30,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,89,3
CLM00088,TP00060,Coastal Property Recovery,Restoration Company,2024-07-03,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,14,1
CLM00088,TP00090,Gulf Coast Electrical,Electrician,2024-07-07,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,91,17
CLM00088,TP00043,Palm Line Plumbing,Plumber,2024-06-20,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,74,3
CLM00088,TP00100,Florida Mold Response,Mold Remediation,2024-06-30,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,36,2
CLM00088,TP00052,Peninsula Property Restoration,General Contractor,2024-07-05,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00088,TP00080,Atlantic Property Valuation,Appraiser,2024-07-05,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00088,TP00098,Sunstate Mold Remediation,Mold Remediation,2024-06-28,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,80,1
CLM00088,TP00073,Gulf Forensic Engineering,Engineer,2024-06-26,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,77,2
CLM00088,TP00087,Florida Emergency Property Care,Emergency Services Provider,2024-07-12,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00088,TP00097,Atlantic Mold Solutions,Mold Remediation,2024-06-21,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,77,5
CLM00089,TP00083,Coastal Inspection Services,Inspector,2022-03-08,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00089,TP00092,Florida Residential Electric,Electrician,2022-03-11,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,79,13
CLM00089,TP00052,Peninsula Property Restoration,General Contractor,2022-03-05,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00089,TP00018,Sunrise Water Mitigation,Mitigation Company,2022-02-18,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,117,29
CLM00089,TP00062,Atlantic Property Restoration,Restoration Company,2022-03-11,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,45,0
CLM00089,TP00075,Florida Structural Review,Engineer,2022-03-11,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,24,2
CLM00089,TP00099,Coastal Air Quality Services,Mold Remediation,2022-03-11,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,16,0
CLM00089,TP00080,Atlantic Property Valuation,Appraiser,2022-03-02,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00089,TP00098,Sunstate Mold Remediation,Mold Remediation,2022-03-11,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,80,1
CLM00089,TP00091,Orange State Electric,Electrician,2022-03-11,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,82,15
CLM00090,TP00085,Sunstate Property Inspections,Inspector,2023-10-19,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00090,TP00047,Sunrise Plumbing Group,Plumber,2023-10-22,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,34,4
CLM00090,TP00052,Peninsula Property Restoration,General Contractor,2023-11-06,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00090,TP00010,Bayfront Property Law,Attorney,2023-10-30,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,74,8
CLM00090,TP00080,Atlantic Property Valuation,Appraiser,2023-11-15,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00090,TP00094,Florida Climate Services,HVAC Contractor,2023-10-28,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,37,2
CLM00091,TP00084,Florida Field Inspection Group,Inspector,2025-07-03,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00091,TP00089,Sunstate Electrical Services,Electrician,2025-07-14,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,88,18
CLM00091,TP00057,SunCoast General Builders,General Contractor,2025-07-17,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,70,3
CLM00091,TP00023,Bayfront Mitigation Partners,Mitigation Company,2025-07-05,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,38,6
CLM00091,TP00068,Gulf Property Adjusting,Public Adjuster,2025-07-27,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,71,6
CLM00091,TP00060,Coastal Property Recovery,Restoration Company,2025-07-28,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,14,1
CLM00092,TP00085,Sunstate Property Inspections,Inspector,2022-11-20,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00092,TP00030,Gulf Ridge Roofing,Roofer,2022-11-16,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,83,2
CLM00092,TP00051,Gulf Atlantic Builders,General Contractor,2022-11-25,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00092,TP00019,Everglade Loss Mitigation,Mitigation Company,2022-11-07,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,108,25
CLM00092,TP00088,Coastal Emergency Services,Emergency Services Provider,2022-11-25,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,29,2
CLM00092,TP00056,Atlantic Home Reconstruction,General Contractor,2022-11-18,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00093,TP00081,HomeScope Inspections,Inspector,2025-05-11,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00093,TP00054,Florida Residential Builders,General Contractor,2025-05-13,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00093,TP00052,Peninsula Property Restoration,General Contractor,2025-05-25,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00093,TP00086,Rapid Response Property Services,Emergency Services Provider,2025-05-22,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00093,TP00045,Bayfront Plumbing Services,Plumber,2025-05-16,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,72,6
CLM00093,TP00046,Peninsula Pipe & Drain,Plumber,2025-05-07,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,81,8
CLM00093,TP00100,Florida Mold Response,Mold Remediation,2025-05-26,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,36,2
CLM00094,TP00084,Florida Field Inspection Group,Inspector,2024-06-23,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00094,TP00047,Sunrise Plumbing Group,Plumber,2024-07-06,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,34,4
CLM00094,TP00057,SunCoast General Builders,General Contractor,2024-07-05,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,70,3
CLM00094,TP00023,Bayfront Mitigation Partners,Mitigation Company,2024-06-24,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,38,6
CLM00094,TP00012,Atlantic Home Claims Law,Attorney,2024-07-21,520 E Church St,Orange,FL,32801,28.542388,-81.368972,57,5
CLM00094,TP00080,Atlantic Property Valuation,Appraiser,2024-06-22,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00094,TP00055,Orange State Contracting,General Contractor,2024-06-23,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,12,0
CLM00094,TP00028,Florida Shield Roofing,Roofer,2024-06-23,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,112,27
CLM00094,TP00096,Bayfront Air & Mechanical,HVAC Contractor,2024-07-05,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,89,3
CLM00095,TP00082,Peninsula Property Inspections,Inspector,2025-05-09,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00095,TP00028,Florida Shield Roofing,Roofer,2025-05-25,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,112,27
CLM00095,TP00049,Coastal Build Group,General Contractor,2025-05-22,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,105,19
CLM00095,TP00064,Beacon Public Adjusting,Public Adjuster,2025-05-21,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,42,5
CLM00095,TP00079,Florida Loss Appraisers,Appraiser,2025-05-28,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00096,TP00085,Sunstate Property Inspections,Inspector,2024-11-25,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00096,TP00035,Sunrise Roofing & Exteriors,Roofer,2024-11-21,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,52,6
CLM00096,TP00055,Orange State Contracting,General Contractor,2024-11-22,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,12,0
CLM00096,TP00014,Coastal Resolution Law,Attorney,2024-12-01,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,46,3
CLM00096,TP00086,Rapid Response Property Services,Emergency Services Provider,2024-12-08,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00096,TP00093,Coastal Air Systems,HVAC Contractor,2024-11-29,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00097,TP00083,Coastal Inspection Services,Inspector,2024-10-27,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00097,TP00029,Blue Sky Roof Works,Roofer,2024-10-29,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,103,23
CLM00097,TP00050,Sunrise General Contracting,General Contractor,2024-10-24,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00097,TP00023,Bayfront Mitigation Partners,Mitigation Company,2024-10-19,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,38,6
CLM00097,TP00015,Florida Home Legal Partners,Attorney,2024-11-12,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,39,2
CLM00097,TP00069,Atlantic Loss Advisors,Public Adjuster,2024-10-31,520 E Church St,Orange,FL,32801,28.542388,-81.368972,91,15
CLM00097,TP00096,Bayfront Air & Mechanical,HVAC Contractor,2024-10-31,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,89,3
CLM00097,TP00052,Peninsula Property Restoration,General Contractor,2024-10-24,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,14,1
CLM00098,TP00082,Peninsula Property Inspections,Inspector,2024-05-14,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00098,TP00035,Sunrise Roofing & Exteriors,Roofer,2024-05-11,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,52,6
CLM00098,TP00056,Atlantic Home Reconstruction,General Contractor,2024-05-18,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00098,TP00076,Coastal Engineering Services,Engineer,2024-05-27,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00098,TP00093,Coastal Air Systems,HVAC Contractor,2024-05-23,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00098,TP00080,Atlantic Property Valuation,Appraiser,2024-06-05,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00098,TP00096,Bayfront Air & Mechanical,HVAC Contractor,2024-06-09,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,89,3
CLM00098,TP00041,Orange State Plumbing,Plumber,2024-05-16,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,99,21
CLM00098,TP00034,StormGuard Roof Services,Roofer,2024-05-19,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,94,9
CLM00098,TP00036,Bay Area Roof Works,Roofer,2024-05-24,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00098,TP00086,Rapid Response Property Services,Emergency Services Provider,2024-06-01,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,69,2
CLM00099,TP00082,Peninsula Property Inspections,Inspector,2025-09-05,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,96,13
CLM00099,TP00044,Florida Leak Response,Plumber,2025-09-07,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,51,4
CLM00099,TP00050,Sunrise General Contracting,General Contractor,2025-09-01,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,101,18
CLM00099,TP00020,Peninsula Emergency Mitigation,Mitigation Company,2025-08-28,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,51,4
CLM00099,TP00010,Bayfront Property Law,Attorney,2025-09-13,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,74,8
CLM00099,TP00077,Coastal Property Appraisal,Appraiser,2025-09-03,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00099,TP00096,Bayfront Air & Mechanical,HVAC Contractor,2025-09-26,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,89,3
CLM00100,TP00085,Sunstate Property Inspections,Inspector,2022-10-15,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,48,0
CLM00100,TP00027,Atlantic Peak Roofing,Roofer,2022-10-12,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,131,35
CLM00100,TP00056,Atlantic Home Reconstruction,General Contractor,2022-10-13,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00100,TP00017,Coastal Response Mitigation,Mitigation Company,2022-10-07,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,136,39
CLM00100,TP00067,Florida Claim Advocates,Public Adjuster,2022-10-20,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,92,12
CLM00100,TP00053,Bayfront Construction Services,General Contractor,2022-10-15,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,76,3
CLM00100,TP00054,Florida Residential Builders,General Contractor,2022-10-12,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00100,TP00032,Coastal Crown Roofing,Roofer,2022-10-11,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,89,1
CLM00100,TP00091,Orange State Electric,Electrician,2022-10-25,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,82,15
CLM00100,TP00077,Coastal Property Appraisal,Appraiser,2022-10-30,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,93,16
CLM00101,TP00084,Florida Field Inspection Group,Inspector,2022-05-12,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,86,11
CLM00101,TP00029,Blue Sky Roof Works,Roofer,2022-05-20,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,103,23
CLM00101,TP00054,Florida Residential Builders,General Contractor,2022-05-18,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,50,4
CLM00101,TP00018,Sunrise Water Mitigation,Mitigation Company,2022-05-03,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,117,29
CLM00101,TP00078,Sunstate Appraisal Group,Appraiser,2022-05-23,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,55,0
CLM00101,TP00100,Florida Mold Response,Mold Remediation,2022-05-07,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,36,2
CLM00101,TP00060,Coastal Property Recovery,Restoration Company,2022-05-20,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,14,1
CLM00102,TP00081,HomeScope Inspections,Inspector,2025-08-16,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,92,14
CLM00102,TP00037,Orange County Roofing Group,Roofer,2025-08-21,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,34,2
CLM00102,TP00051,Gulf Atlantic Builders,General Contractor,2025-08-10,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,97,17
CLM00102,TP00076,Coastal Engineering Services,Engineer,2025-09-01,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,57,3
CLM00102,TP00080,Atlantic Property Valuation,Appraiser,2025-08-07,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00102,TP00093,Coastal Air Systems,HVAC Contractor,2025-08-10,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00102,TP00079,Florida Loss Appraisers,Appraiser,2025-08-08,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,88,14
CLM00102,TP00056,Atlantic Home Reconstruction,General Contractor,2025-08-08,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00102,TP00075,Florida Structural Review,Engineer,2025-08-17,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,24,2
CLM00102,TP00095,Sunrise HVAC,HVAC Contractor,2025-08-23,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74,5
CLM00103,TP00083,Coastal Inspection Services,Inspector,2025-03-22,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,89,12
CLM00103,TP00036,Bay Area Roof Works,Roofer,2025-03-30,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,33,3
CLM00103,TP00056,Atlantic Home Reconstruction,General Contractor,2025-03-19,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,12,0
CLM00103,TP00016,Gulf Atlantic Mitigation Group,Mitigation Company,2025-03-14,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,142,48
CLM00103,TP00064,Beacon Public Adjusting,Public Adjuster,2025-03-20,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,42,5
CLM00103,TP00074,Peninsula Building Consultants,Engineer,2025-04-03,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,14,1
CLM00103,TP00092,Florida Residential Electric,Electrician,2025-04-06,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,79,13
CLM00103,TP00080,Atlantic Property Valuation,Appraiser,2025-04-10,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,75,1
CLM00103,TP00087,Florida Emergency Property Care,Emergency Services Provider,2025-03-19,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,14,1
CLM00103,TP00026,SunCoast Roofing Solutions,Roofer,2025-03-26,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,126,31
CLM00103,TP00093,Coastal Air Systems,HVAC Contractor,2025-03-15,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,43,3
CLM00103,TP00095,Sunrise HVAC,HVAC Contractor,2025-03-27,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,74,5
